"Tint","oper_mod","Hint","class","mtrf","nEcho","mean_dir","sd_dir_Mardia72","sd_dir_Batschelet84","med_dir","meanSpeed","sdSpeed","medSpeed","nFlightBehav","is_night","sunset_date","tstepS","RecS","RainS","RecH","tstepH","mtr"
2016-09-11 21:00:00,"L",1000,"bird",91.9847711448157,19,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,394.220447763496
2016-09-11 21:00:00,"M",1000,"bird",212.307531584993,42,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,8,0.233333333333333,1,909.889421078539
2016-09-11 21:00:00,"S",1000,"bird",511.871306327211,64,257.941032221329,86.451433236087,66.8004529542006,259.4635,15.5167288888889,8.87241305255651,15.4675,18,1,"20160911",3600,1680,7,0.466666666666667,1,1096.86708498688
2016-09-11 22:00:00,"L",1000,"bird",32.9291046358231,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,141.124734153527
2016-09-11 22:00:00,"M",1000,"bird",109.132358388741,23,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,467.710107380319
2016-09-11 22:00:00,"S",1000,"bird",150.021841321562,24,235.374889995547,41.4485640606178,38.8793351774601,224.505,12.3356066666667,2.86381807280653,12.1487,3,1,"20160911",3600,1680,0,0.466666666666667,1,321.47537426049
2016-09-11 23:00:00,"L",1000,"bird",99.6716116511188,19,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,427.164049933366
2016-09-11 23:00:00,"M",1000,"bird",120.321274746209,27,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,515.662606055181
2016-09-11 23:00:00,"S",1000,"bird",307.68555649121,44,257.064487886474,46.4650976356619,42.8944888079396,257.62,12.8040113333333,3.14160380515127,13.194,15,1,"20160911",3600,1680,0,0.466666666666667,1,659.326192481164
2016-09-12 00:00:00,"L",1000,"bird",70.429457130003,15,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,12,0.233333333333333,1,301.840530557156
2016-09-12 00:00:00,"M",1000,"bird",165.592000694027,32,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,709.680002974402
2016-09-12 00:00:00,"S",1000,"bird",221.861417890164,40,225.84609055981,82.0576485781727,64.8939359150408,239.238,18.3384241176471,11.047666096196,13.1508,17,1,"20160911",3600,1680,0,0.466666666666667,1,475.417324050352
2016-09-12 01:00:00,"L",1000,"bird",109.23034241996,25,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,468.130038942686
2016-09-12 01:00:00,"M",1000,"bird",102.049745227562,23,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,437.356050975267
2016-09-12 01:00:00,"S",1000,"bird",402.914828061092,54,219.003249729968,57.7193486695697,51.1156161453501,221.126,14.4875842105263,8.79684948742213,12.2149,19,1,"20160911",3600,1680,13,0.466666666666667,1,863.388917273769
2016-09-12 02:00:00,"L",1000,"bird",42.4094208747409,11,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,181.754660891747
2016-09-12 02:00:00,"M",1000,"bird",99.8275661138691,25,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,427.832426202296
2016-09-12 02:00:00,"S",1000,"bird",320.797125404833,40,252.783723150608,65.2592153898011,55.976975755689,253.284,11.8205945454545,7.47539913892411,9.60268,11,1,"20160911",3600,1680,14,0.466666666666667,1,687.422411581785
2016-09-12 03:00:00,"L",1000,"bird",80.8887499221817,17,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,346.666071095064
2016-09-12 03:00:00,"M",1000,"bird",111.118103150606,22,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,8,0.233333333333333,1,476.220442074027
2016-09-12 03:00:00,"S",1000,"bird",282.487492664624,38,288.486319933849,84.408476157342,65.9352141479226,264.051,7.167552,3.10951299745957,7.46931,5,1,"20160911",3600,1680,16,0.466666666666667,1,605.330341424195
2016-09-12 04:00:00,"L",1000,"bird",15.6581807858216,4,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,0,0.233333333333333,1,67.1064890820926
2016-09-12 04:00:00,"M",1000,"bird",24.9657527251795,6,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160911",3600,840,10,0.233333333333333,1,106.996083107912
2016-09-12 04:00:00,"S",1000,"bird",123.490190577912,20,234.891810571458,75.207689534844,61.5745517762624,246.131,12.1423292307692,6.04610863712143,10.5361,13,1,"20160911",3600,1680,19,0.466666666666667,1,264.621836952668
2016-09-12 05:00:00,"L",1000,"bird",10.8091291044848,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,7,0.233333333333333,1,46.3248390192207
2016-09-12 05:00:00,"M",1000,"bird",9.27640878679459,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,39.7560376576911
2016-09-12 05:00:00,"S",1000,"bird",136.503100032111,15,141.504138154857,64.2235724799891,55.3407716510705,157.944,18.31522,7.01207928021354,18.7307,5,0,"20160912",3600,1680,6,0.466666666666667,1,292.506642925952
2016-09-12 06:00:00,"L",1000,"bird",31.9893713953645,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,137.097305980134
2016-09-12 06:00:00,"M",1000,"bird",41.9965550080309,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,9,0.233333333333333,1,179.985235748704
2016-09-12 06:00:00,"S",1000,"bird",153.636095258517,19,171.873651518088,53.8133690722791,48.3903988758962,178.36,18.152591,9.4844886607865,15.8078,10,0,"20160912",3600,1680,9,0.466666666666667,1,329.220204125394
2016-09-12 07:00:00,"L",1000,"bird",21.7668339103917,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,6,0.233333333333333,1,93.2864310445358
2016-09-12 07:00:00,"M",1000,"bird",81.4405138022511,11,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,349.030773438219
2016-09-12 07:00:00,"S",1000,"bird",401.417682685144,68,212.618703736023,36.0126878582918,34.3053434411835,203.3855,10.0547278571429,1.87546605276243,10.258,14,0,"20160912",3600,1680,0,0.466666666666667,1,860.180748611023
2016-09-12 08:00:00,"L",1000,"bird",4.50341257110939,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,19.3003395904688
2016-09-12 08:00:00,"M",1000,"bird",7.93040419172014,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,9,0.233333333333333,1,33.9874465359435
2016-09-12 08:00:00,"S",1000,"bird",236.295631291513,45,241.588427288306,56.2427724260379,50.1017775549125,245.118,13.125832962963,7.25287934830438,11.2866,27,0,"20160912",3600,1680,0,0.466666666666667,1,506.347781338957
2016-09-12 09:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,7,0.233333333333333,1,0
2016-09-12 09:00:00,"M",1000,"bird",31.0505599665538,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,133.073828428088
2016-09-12 09:00:00,"S",1000,"bird",254.723791390373,30,208.763091068607,23.9553394004148,23.4413012807836,202.309,15.9750642857143,9.92571049743688,12.582,7,0,"20160912",3600,1680,0,0.466666666666667,1,545.836695836514
2016-09-12 10:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,0
2016-09-12 10:00:00,"M",1000,"bird",5.93773780956355,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,25.4474477552724
2016-09-12 10:00:00,"S",1000,"bird",115.954691777636,10,155.575957685389,35.1969044667962,33.6000906704576,154.326,11.67238,1.59562538115937,11.2704,5,0,"20160912",3600,1680,10,0.466666666666667,1,248.474339523506
2016-09-12 11:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,10,0.233333333333333,1,0
2016-09-12 11:00:00,"M",1000,"bird",17.6090690246036,3,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,7,0.233333333333333,1,75.4674386768726
2016-09-12 11:00:00,"S",1000,"bird",95.7570922452664,10,44.2734,0,0,44.2734,5.47737,NA,5.47737,1,0,"20160912",3600,1680,7,0.466666666666667,1,205.193769096999
2016-09-12 12:00:00,"L",1000,"bird",3.5830377989032,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,15.3558762810137
2016-09-12 12:00:00,"M",1000,"bird",15.4547745403636,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,7,0.233333333333333,1,66.2347480301298
2016-09-12 12:00:00,"S",1000,"bird",505.885203493581,46,165.394917036675,85.6198590821291,66.4526754087235,166.473,9.98366,3.30184146066504,10.7522,7,0,"20160912",3600,1680,8,0.466666666666667,1,1084.03972177196
2016-09-12 13:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,0
2016-09-12 13:00:00,"M",1000,"bird",18.6466366089574,3,NA,NA,NA,NA,NA,NA,NA,0,0,"20160912",3600,840,0,0.233333333333333,1,79.9141568955316
2016-09-12 13:00:00,"S",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,1680,10,0.466666666666667,1,0
2016-09-12 14:00:00,"L",1000,"bird",1.84514887773284,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,12,0.233333333333333,1,7.90778090456931
2016-09-12 14:00:00,"M",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,6,0.233333333333333,1,0
2016-09-12 14:00:00,"S",1000,"bird",18.7497649043129,3,42.2685,0,0,42.2685,12.8197,NA,12.8197,1,0,"20160912",3600,1680,0,0.466666666666667,1,40.1780676520992
2016-09-12 15:00:00,"L",1000,"bird",4.16762068290569,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,17.8612314981672
2016-09-12 15:00:00,"M",1000,"bird",5.21694713608605,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,22.3583448689402
2016-09-12 15:00:00,"S",1000,"bird",77.559972368516,7,21.30519,15.9754033523754,15.8214073242912,21.30519,9.639755,3.12406139889247,9.639755,2,0,"20160912",3600,1680,10,0.466666666666667,1,166.199940789677
2016-09-12 16:00:00,"L",1000,"bird",11.695772188155,3,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,7,0.233333333333333,1,50.1247379492357
2016-09-12 16:00:00,"M",1000,"bird",33.1353761891446,9,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,142.008755096334
2016-09-12 16:00:00,"S",1000,"bird",301.871828382046,30,351.304881135891,81.728443611013,64.744175056017,8.75760000000001,18.6473466666667,7.88478964175118,18.32255,6,0,"20160912",3600,1680,6,0.466666666666667,1,646.868203675813
2016-09-12 17:00:00,"L",1000,"bird",28.47249327167,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,13,0.233333333333333,1,122.0249711643
2016-09-12 17:00:00,"M",1000,"bird",14.8140263658231,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160912",3600,840,0,0.233333333333333,1,63.488684424956
2016-09-12 17:00:00,"S",1000,"bird",657.776998648804,29,115.89422422508,89.4347572045377,67.9989412777199,99.3376,6.81897090909091,5.31250923578389,4.03704,11,0,"20160912",3600,1680,8,0.466666666666667,1,1409.52213996172
2016-09-12 18:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,0
2016-09-12 18:00:00,"M",1000,"bird",70.9640097235522,13,NA,NA,NA,NA,NA,NA,NA,0,1,"20160912",3600,840,0,0.233333333333333,1,304.131470243795
2016-09-12 18:00:00,"S",1000,"bird",269.003493035045,30,NA,NA,NA,NA,NA,NA,NA,0,1,"20160912",3600,1680,0,0.466666666666667,1,576.436056503668
2016-09-12 19:00:00,"L",1000,"bird",74.7297748240892,18,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,10,0.233333333333333,1,320.270463531811
2016-09-12 19:00:00,"M",1000,"bird",85.6980105361567,19,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,367.2771880121
2016-09-12 19:00:00,"S",1000,"bird",366.679523849897,42,287.403507756676,60.0178126165527,52.6537459706795,289.922,7.22732214285714,4.08757308729422,6.23617,14,1,"20160912",3600,1680,6,0.466666666666667,1,785.741836821208
2016-09-12 20:00:00,"L",1000,"bird",37.6169865969613,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,12,0.233333333333333,1,161.21565684412
2016-09-12 20:00:00,"M",1000,"bird",72.1337034005199,19,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,8,0.233333333333333,1,309.144443145085
2016-09-12 20:00:00,"S",1000,"bird",249.558481300769,42,230.248639696238,74.5125063487582,61.2135321058799,215.333,15.6661230769231,12.1606856349148,10.2319,13,1,"20160912",3600,1680,0,0.466666666666667,1,534.768174215933
2016-09-12 21:00:00,"L",1000,"bird",32.0980121247887,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,137.562909106237
2016-09-12 21:00:00,"M",1000,"bird",204.938684007794,42,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,878.30864574769
2016-09-12 21:00:00,"S",1000,"bird",431.129586534523,59,213.552603615741,55.8328053870283,49.816744310331,210.096,12.5624655,5.59916628929745,11.2119,20,1,"20160912",3600,1680,9,0.466666666666667,1,923.849114002548
2016-09-12 22:00:00,"L",1000,"bird",63.4827794880016,15,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,6,0.233333333333333,1,272.069054948578
2016-09-12 22:00:00,"M",1000,"bird",218.860070261902,56,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,937.971729693864
2016-09-12 22:00:00,"S",1000,"bird",379.437152379496,67,259.410472817489,71.4338723893003,59.5605504009093,255.944,17.8947875,8.9089962884951,15.26035,28,1,"20160912",3600,1680,7,0.466666666666667,1,813.079612241777
2016-09-12 23:00:00,"L",1000,"bird",56.7970693198419,14,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,243.416011370751
2016-09-12 23:00:00,"M",1000,"bird",199.079390295372,48,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,8,0.233333333333333,1,853.197386980165
2016-09-12 23:00:00,"S",1000,"bird",351.133795948429,60,226.592128304769,62.6423586869114,54.3499775313695,231.0575,16.667921,9.02414709096357,14.69835,20,1,"20160912",3600,1680,10,0.466666666666667,1,752.429562746634
2016-09-13 00:00:00,"L",1000,"bird",84.2831068169859,22,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,361.21331492994
2016-09-13 00:00:00,"M",1000,"bird",106.727886782698,26,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,457.405229068705
2016-09-13 00:00:00,"S",1000,"bird",162.303730724296,33,240.251243472211,44.8150859927929,41.5966164524424,240.1075,15.3266483333333,11.7115464957147,10.30845,12,1,"20160912",3600,1680,7,0.466666666666667,1,347.793708694921
2016-09-13 01:00:00,"L",1000,"bird",16.9923753064053,5,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,7,0.233333333333333,1,72.82446559888
2016-09-13 01:00:00,"M",1000,"bird",109.49725256948,22,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,469.273939583485
2016-09-13 01:00:00,"S",1000,"bird",153.819505054932,24,218.662423701546,88.482914815035,67.6248472161672,233.35,14.8318290909091,7.45364294677637,13.7408,11,1,"20160912",3600,1680,10,0.466666666666667,1,329.61322511771
2016-09-13 02:00:00,"L",1000,"bird",70.4182684920842,18,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,9,0.233333333333333,1,301.79257925179
2016-09-13 02:00:00,"M",1000,"bird",105.260873528441,18,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,451.118029407603
2016-09-13 02:00:00,"S",1000,"bird",135.017604412732,22,149.830981395493,72.3036893073559,60.0365592803124,151.17,13.289355,4.41627153777369,11.96975,6,1,"20160912",3600,1680,8,0.466666666666667,1,289.323438027282
2016-09-13 03:00:00,"L",1000,"bird",90.7420556423556,21,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,388.894524181524
2016-09-13 03:00:00,"M",1000,"bird",147.238826607824,25,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,7,0.233333333333333,1,631.023542604958
2016-09-13 03:00:00,"S",1000,"bird",181.309846569177,33,263.419758437041,116.341236450422,75.6973465975488,243.0415,15.9373271428571,7.8763048767919,13.59435,14,1,"20160912",3600,1680,0,0.466666666666667,1,388.521099791093
2016-09-13 04:00:00,"L",1000,"bird",38.4451085212773,10,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,164.764750805474
2016-09-13 04:00:00,"M",1000,"bird",12.8937358604369,4,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160912",3600,840,0,0.233333333333333,1,55.2588679733011
2016-09-13 04:00:00,"S",1000,"bird",167.470049836789,22,281.725497421962,42.575689382007,39.7992606053235,297.628,12.1197844444444,6.96198882148289,11.6994,9,1,"20160912",3600,1680,20,0.466666666666667,1,358.864392507404
2016-09-13 05:00:00,"L",1000,"bird",41.8249897454176,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,837,0,0.2325,1,179.892429012549
2016-09-13 05:00:00,"M",1000,"bird",34.0307233702309,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,145.845957300989
2016-09-13 05:00:00,"S",1000,"bird",168.835455282281,12,327.239,0,0,327.239,14.7299,NA,14.7299,1,0,"20160913",3600,1682,8,0.467222222222222,1,361.360070758747
2016-09-13 06:00:00,"L",1000,"bird",16.3145567439394,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,12,0.233333333333333,1,69.9195289025973
2016-09-13 06:00:00,"M",1000,"bird",11.2348119150886,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,9,0.233333333333333,1,48.1491939218083
2016-09-13 06:00:00,"S",1000,"bird",142.636432786204,17,161.476063865281,70.5702815600895,59.0809265012431,169.04,16.60762,7.80872504939187,13.429,5,0,"20160913",3600,1680,0,0.466666666666667,1,305.64949882758
2016-09-13 07:00:00,"L",1000,"bird",28.4677136163027,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,7,0.233333333333333,1,122.004486927012
2016-09-13 07:00:00,"M",1000,"bird",81.7888526624847,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,350.523654267792
2016-09-13 07:00:00,"S",1000,"bird",219.37822527682,37,200.952826467201,24.9518261680374,24.3718243398758,212.513,16.6098872727273,5.64676116896065,16.7345,11,0,"20160913",3600,1680,0,0.466666666666667,1,470.096197021756
2016-09-13 08:00:00,"L",1000,"bird",14.6353338594973,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,62.7228593978458
2016-09-13 08:00:00,"M",1000,"bird",98.0946042007739,19,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,8,0.233333333333333,1,420.405446574745
2016-09-13 08:00:00,"S",1000,"bird",92.4217070212268,13,220.567,48.6169253748342,44.5525486460381,220.567,18.209,4.82458956803581,18.209,2,0,"20160913",3600,1680,14,0.466666666666667,1,198.046515045486
2016-09-13 09:00:00,"L",1000,"bird",26.7252230875144,3,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,114.536670375062
2016-09-13 09:00:00,"M",1000,"bird",27.6558016911713,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,118.524864390734
2016-09-13 09:00:00,"S",1000,"bird",208.305601196229,42,193.960052124262,32.3289199881338,31.0840023371444,194.3545,16.6420170833333,6.95795196316102,13.80525,24,0,"20160913",3600,1680,10,0.466666666666667,1,446.369145420491
2016-09-13 10:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,0
2016-09-13 10:00:00,"M",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,0
2016-09-13 10:00:00,"S",1000,"bird",142.416102256728,18,200.449854268667,23.6920464224794,23.1945756438803,199.2205,14.02315,3.73359157367273,12.7737,6,0,"20160913",3600,1680,0,0.466666666666667,1,305.177361978703
2016-09-13 11:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,8,0.233333333333333,1,0
2016-09-13 11:00:00,"M",1000,"bird",2.84475223801716,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160913",3600,840,0,0.233333333333333,1,12.1917953057878
2016-09-13 11:00:00,"S",1000,"bird",29.5618643072684,2,NA,NA,NA,NA,NA,NA,NA,0,0,"20160913",3600,1680,7,0.466666666666667,1,63.3468520870038
2016-09-13 12:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,0
2016-09-13 12:00:00,"M",1000,"bird",5.29994268535836,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,22.7140400801073
2016-09-13 12:00:00,"S",1000,"bird",48.5594051955853,4,259.983,0,0,259.983,21.7172,NA,21.7172,1,0,"20160913",3600,1680,9,0.466666666666667,1,104.055868276254
2016-09-13 13:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,12,0.233333333333333,1,0
2016-09-13 13:00:00,"M",1000,"bird",16.7308710524604,4,NA,NA,NA,NA,NA,NA,NA,0,0,"20160913",3600,840,0,0.233333333333333,1,71.7037330819733
2016-09-13 13:00:00,"S",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,1680,0,0.466666666666667,1,0
2016-09-13 14:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,0
2016-09-13 14:00:00,"M",1000,"bird",64.1695884664902,9,NA,NA,NA,NA,NA,NA,NA,0,0,"20160913",3600,840,0,0.233333333333333,1,275.012521999244
2016-09-13 14:00:00,"S",1000,"bird",74.1805310845671,16,NA,NA,NA,NA,NA,NA,NA,0,0,"20160913",3600,1680,0,0.466666666666667,1,158.958280895501
2016-09-13 15:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,0
2016-09-13 15:00:00,"M",1000,"bird",13.9402645371002,3,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,59.7439908732865
2016-09-13 15:00:00,"S",1000,"bird",49.9439169645519,9,19.93355,5.02957912335194,5.02473839021953,19.93355,13.8026,0.347613693631307,13.8026,2,0,"20160913",3600,1680,10,0.466666666666667,1,107.022679209754
2016-09-13 16:00:00,"L",1000,"bird",1.91673164952894,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,9,0.233333333333333,1,8.21456421226689
2016-09-13 16:00:00,"M",1000,"bird",8.43701574848331,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,8,0.233333333333333,1,36.1586389220713
2016-09-13 16:00:00,"S",1000,"bird",86.9453648034483,20,182.117123574664,78.60204325224,63.2730631966034,176.161,15.45835,4.68872368312174,14.8479,4,0,"20160913",3600,1680,9,0.466666666666667,1,186.311496007389
2016-09-13 17:00:00,"L",1000,"bird",24.6172503101005,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,12,0.233333333333333,1,105.502501329002
2016-09-13 17:00:00,"M",1000,"bird",24.5042072702208,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160913",3600,840,0,0.233333333333333,1,105.018031158089
2016-09-13 17:00:00,"S",1000,"bird",158.877063886547,10,74.7780939200994,81.9806160541036,64.8589797915855,54.4612,9.47349571428571,5.5387114304167,10.4514,7,0,"20160913",3600,1680,10,0.466666666666667,1,340.450851185457
2016-09-13 18:00:00,"L",1000,"bird",28.3065003447286,4,NA,NA,NA,NA,NA,NA,NA,0,1,"20160913",3600,840,0,0.233333333333333,1,121.31357290598
2016-09-13 18:00:00,"M",1000,"bird",114.805216152956,22,NA,NA,NA,NA,NA,NA,NA,0,1,"20160913",3600,840,0,0.233333333333333,1,492.022354941241
2016-09-13 18:00:00,"S",1000,"bird",162.006321803871,21,NA,NA,NA,NA,NA,NA,NA,0,1,"20160913",3600,1680,18,0.466666666666667,1,347.156403865439
2016-09-13 19:00:00,"L",1000,"bird",75.081963307801,19,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160913",3600,840,12,0.233333333333333,1,321.779842747719
2016-09-13 19:00:00,"M",1000,"bird",166.491673124464,43,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160913",3600,840,0,0.233333333333333,1,713.535741961988
2016-09-13 19:00:00,"S",1000,"bird",607.641536786738,89,242.864014736578,66.0480642549443,56.4548002597877,243.667,11.67797,7.25609085152199,9.80024,18,1,"20160913",3600,1680,0,0.466666666666667,1,1302.08900740015
2016-09-13 20:00:00,"L",1000,"bird",88.0063913889,20,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160913",3600,840,0,0.233333333333333,1,377.170248809571
2016-09-13 20:00:00,"M",1000,"bird",245.602517209113,58,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160913",3600,840,0,0.233333333333333,1,1052.58221661049
2016-09-13 20:00:00,"S",1000,"bird",525.136759880822,88,252.849133037187,84.3763412411387,65.9213112294347,258.977,17.6917033333333,9.47251499799272,15.5454,24,1,"20160913",3600,1680,6,0.466666666666667,1,1125.29305688747
2016-09-13 21:00:00,"L",1000,"bird",143.4191184941,29,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160913",3600,840,0,0.233333333333333,1,614.653364974715
2016-09-13 21:00:00,"M",1000,"bird",316.378617732893,67,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160913",3600,840,7,0.233333333333333,1,1355.9083617124
2016-09-13 21:00:00,"S",1000,"bird",696.710273165381,121,247.4742554438,54.8403820895708,49.1204097287688,244.273,13.7179780952381,5.72003699678648,12.8509,42,1,"20160913",3600,1680,9,0.466666666666667,1,1492.95058535439
2016-09-13 22:00:00,"L",1000,"bird",113.303963773658,26,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160913",3600,840,8,0.233333333333333,1,485.588416172819
