chunkBeg;chunkEnd;altitudeBinBeg;altitudeBinEnd;sumOfMTRfactors;N;timChunkDurationSec;totDPZT_sec;obs_sec;obs_h;MTR;propTimeObserved;dayOrNight
17.10.2016 09:00;17.10.2016 10:00;50;1500;465.5904423;68;3600;1901;1699;0.471944444;986.5365463;0.47;
17.10.2016 10:00;17.10.2016 11:00;50;1500;343.8867266;43;3600;1920;1680;0.466666667;736.9001285;0.47;
17.10.2016 11:00;17.10.2016 12:00;50;1500;179.9104748;18;3600;1901;1699;0.471944444;381.2111297;0.47;
17.10.2016 12:00;17.10.2016 13:00;50;1500;65.84103937;6;3600;1935;1665;0.4625;142.359004;0.46;
17.10.2016 13:00;17.10.2016 14:00;50;1500;49.39236019;5;3600;1916;1684;0.467777778;105.5893686;0.47;
17.10.2016 14:00;17.10.2016 15:00;50;1500;12.95725964;2;3600;2567;1033;0.286944444;45.15598711;0.29;
17.10.2016 15:00;17.10.2016 16:00;50;1500;0;0;3600;3509;91;0.025277778;0;0.03;
17.10.2016 16:00;17.10.2016 17:00;50;1500;0;0;3600;3600;0;0;NA;0;
17.10.2016 17:00;17.10.2016 18:00;50;1500;0;0;3600;3600;0;0;NA;0;
17.10.2016 18:00;17.10.2016 19:00;50;1500;0;0;3600;3600;0;0;NA;0;
17.10.2016 19:00;17.10.2016 20:00;50;1500;0;0;3600;3600;0;0;NA;0;
17.10.2016 20:00;17.10.2016 21:00;50;1500;0;0;3600;3600;0;0;NA;0;
17.10.2016 21:00;17.10.2016 22:00;50;1500;54.61578254;8;3600;3087;513;0.1425;383.2686494;0.14;
17.10.2016 22:00;17.10.2016 23:00;50;1500;53.26163126;10;3600;2464;1136;0.315555556;168.7868596;0.32;
17.10.2016 23:00;18.10.2016 00:00;50;1500;4.716566128;1;3600;2748;852;0.236666667;19.92915265;0.24;
18.10.2016 00:00;18.10.2016 01:00;50;1500;0;0;3600;3600;0;0;NA;0;
18.10.2016 01:00;18.10.2016 02:00;50;1500;0;0;3600;3600;0;0;NA;0;
18.10.2016 02:00;18.10.2016 03:00;50;1500;0;0;3600;3600;0;0;NA;0;
18.10.2016 03:00;18.10.2016 04:00;50;1500;0;0;3600;3600;0;0;NA;0;
18.10.2016 04:00;18.10.2016 05:00;50;1500;11.16267966;2;3600;2754;846;0.235;47.50076451;0.24;
18.10.2016 05:00;18.10.2016 06:00;50;1500;75.0456792;14;3600;1900;1700;0.472222222;158.9202618;0.47;
18.10.2016 06:00;18.10.2016 07:00;50;1500;131.1344073;17;3600;1901;1699;0.471944444;277.8598388;0.47;
18.10.2016 07:00;18.10.2016 08:00;50;1500;40.36035644;6;3600;2309;1291;0.358611111;112.5463076;0.36;
18.10.2016 08:00;18.10.2016 09:00;50;1500;138.4083552;15;3600;2770;830;0.230555556;600.3253962;0.23;
18.10.2016 09:00;18.10.2016 10:00;50;1500;190.6113069;19;3600;1925;1675;0.465277778;409.6720625;0.47;
18.10.2016 10:00;18.10.2016 11:00;50;1500;159.6872233;16;3600;1902;1698;0.471666667;338.559484;0.47;
18.10.2016 11:00;18.10.2016 12:00;50;1500;84.46901461;6;3600;2748;852;0.236666667;356.9113294;0.24;
18.10.2016 12:00;18.10.2016 13:00;50;1500;23.8669446;3;3600;2770;830;0.230555556;103.5192778;0.23;
18.10.2016 13:00;18.10.2016 14:00;50;1500;63.93776459;6;3600;1935;1665;0.4625;138.2438153;0.46;
18.10.2016 14:00;18.10.2016 15:00;50;1500;37.19228322;2;3600;2454;1146;0.318333333;116.8343976;0.32;
18.10.2016 15:00;18.10.2016 16:00;50;1500;7.359459574;1;3600;1901;1699;0.471944444;15.59391081;0.47;
18.10.2016 16:00;18.10.2016 17:00;50;1500;0;0;3600;1918;1682;0.467222222;0;0.47;
18.10.2016 17:00;18.10.2016 18:00;50;1500;62.35781576;5;3600;1918;1682;0.467222222;133.465004;0.47;
18.10.2016 18:00;18.10.2016 19:00;50;1500;242.5734672;28;3600;1918;1682;0.467222222;519.1822129;0.47;
18.10.2016 19:00;18.10.2016 20:00;50;1500;741.1112413;130;3600;1901;1699;0.471944444;1570.335767;0.47;
18.10.2016 20:00;18.10.2016 21:00;50;1500;461.2951189;59;3600;1903;1697;0.471388889;978.5871704;0.47;
18.10.2016 21:00;18.10.2016 22:00;50;1500;226.5751469;35;3600;1901;1699;0.471944444;480.0885985;0.47;
18.10.2016 22:00;18.10.2016 23:00;50;1500;397.651078;51;3600;1917;1683;0.4675;850.5905412;0.47;
18.10.2016 23:00;19.10.2016 00:00;50;1500;190.6063863;27;3600;1902;1698;0.471666667;404.1124797;0.47;
19.10.2016 00:00;19.10.2016 01:00;50;1500;217.72018;32;3600;1918;1682;0.467222222;465.9884946;0.47;
19.10.2016 01:00;19.10.2016 02:00;50;1500;207.5615827;34;3600;1901;1699;0.471944444;439.8008816;0.47;
19.10.2016 02:00;19.10.2016 03:00;50;1500;167.7698227;28;3600;1901;1699;0.471944444;355.4863813;0.47;
19.10.2016 03:00;19.10.2016 04:00;50;1500;128.936968;17;3600;1918;1682;0.467222222;275.9649731;0.47;
19.10.2016 04:00;19.10.2016 05:00;50;1500;169.5898205;25;3600;1934;1666;0.462777778;366.4605966;0.46;
19.10.2016 05:00;19.10.2016 06:00;50;1500;208.3573417;26;3600;1934;1666;0.462777778;450.2319509;0.46;
19.10.2016 06:00;19.10.2016 07:00;50;1500;311.0064786;41;3600;1918;1682;0.467222222;665.6500137;0.47;
19.10.2016 07:00;19.10.2016 08:00;50;1500;310.8291683;28;3600;1918;1682;0.467222222;665.2705149;0.47;
19.10.2016 08:00;19.10.2016 09:00;50;1500;215.0166178;20;3600;1908;1692;0.47;457.4821656;0.47;
19.10.2016 09:00;19.10.2016 10:00;50;1500;94.42351797;9;3600;1916;1684;0.467777778;201.8555016;0.47;
19.10.2016 10:00;19.10.2016 11:00;50;1500;115.341851;11;3600;1902;1698;0.471666667;244.5410267;0.47;
19.10.2016 11:00;19.10.2016 12:00;50;1500;76.6553431;6;3600;1902;1698;0.471666667;162.5201621;0.47;
19.10.2016 12:00;19.10.2016 13:00;50;1500;0;0;3600;2751;849;0.235833333;0;0.24;
19.10.2016 13:00;19.10.2016 14:00;50;1500;0;0;3600;3600;0;0;NA;0;
19.10.2016 14:00;19.10.2016 15:00;50;1500;14.66118975;1;3600;2999;601;0.166944444;87.82077056;0.17;
19.10.2016 15:00;19.10.2016 16:00;50;1500;25.62259775;1;3600;2754;846;0.235;109.0323308;0.24;
19.10.2016 16:00;19.10.2016 17:00;50;1500;14.59184745;1;3600;1901;1699;0.471944444;30.91857022;0.47;
19.10.2016 17:00;19.10.2016 18:00;50;1500;33.1560565;2;3600;2748;852;0.236666667;140.0960134;0.24;
19.10.2016 18:00;19.10.2016 19:00;50;1500;48.41129386;8;3600;2770;830;0.230555556;209.9766962;0.23;
19.10.2016 19:00;19.10.2016 20:00;50;1500;38.14244594;7;3600;2711;889;0.246944444;154.4575989;0.25;
19.10.2016 20:00;19.10.2016 21:00;50;1500;202.7301286;31;3600;1923;1677;0.465833333;435.1988449;0.47;
19.10.2016 21:00;19.10.2016 22:00;50;1500;233.9542293;30;3600;1917;1683;0.4675;500.4368541;0.47;
19.10.2016 22:00;19.10.2016 23:00;50;1500;480.8921459;39;3600;1935;1665;0.4625;1039.766802;0.46;
19.10.2016 23:00;20.10.2016 00:00;50;1500;151.2048398;11;3600;1920;1680;0.466666667;324.0103711;0.47;
20.10.2016 00:00;20.10.2016 01:00;50;1500;90.02458184;15;3600;1919;1681;0.466944444;192.7950593;0.47;
20.10.2016 01:00;20.10.2016 02:00;50;1500;172.5166753;18;3600;1934;1666;0.462777778;372.7851327;0.46;
20.10.2016 02:00;20.10.2016 03:00;50;1500;137.8616622;17;3600;1918;1682;0.467222222;295.0665778;0.47;
20.10.2016 03:00;20.10.2016 04:00;50;1500;173.510628;17;3600;1901;1699;0.471944444;367.6505362;0.47;
20.10.2016 04:00;20.10.2016 05:00;50;1500;80.16852621;11;3600;1918;1682;0.467222222;171.5854306;0.47;
20.10.2016 05:00;20.10.2016 06:00;50;1500;74.41809006;11;3600;1918;1682;0.467222222;159.2777195;0.47;
20.10.2016 06:00;20.10.2016 07:00;50;1500;170.8204724;24;3600;1917;1683;0.4675;365.3913848;0.47;
20.10.2016 07:00;20.10.2016 08:00;50;1500;304.2727248;40;3600;1918;1682;0.467222222;651.2376987;0.47;
20.10.2016 08:00;20.10.2016 09:00;50;1500;424.720473;52;3600;1910;1690;0.469444444;904.7300016;0.47;
20.10.2016 09:00;20.10.2016 10:00;50;1500;419.1111313;48;3600;1918;1682;0.467222222;897.0273916;0.47;
20.10.2016 10:00;20.10.2016 11:00;50;1500;189.7631263;22;3600;1901;1699;0.471944444;402.0878485;0.47;
20.10.2016 11:00;20.10.2016 12:00;50;1500;103.5738733;8;3600;1922;1678;0.466111111;222.2085483;0.47;
20.10.2016 12:00;20.10.2016 13:00;50;1500;171.5682594;16;3600;1902;1698;0.471666667;363.7489599;0.47;
20.10.2016 13:00;20.10.2016 14:00;50;1500;86.70120355;8;3600;1903;1697;0.471388889;183.927126;0.47;
20.10.2016 14:00;20.10.2016 15:00;50;1500;43.26050897;5;3600;1918;1682;0.467222222;92.59086343;0.47;
20.10.2016 15:00;20.10.2016 16:00;50;1500;47.85056334;8;3600;1901;1699;0.471944444;101.390246;0.47;
20.10.2016 16:00;20.10.2016 17:00;50;1500;53.54420824;7;3600;1919;1681;0.466944444;114.6693335;0.47;
20.10.2016 17:00;20.10.2016 18:00;50;1500;22.68588652;4;3600;1901;1699;0.471944444;48.06897674;0.47;
20.10.2016 18:00;20.10.2016 19:00;50;1500;666.5322608;95;3600;1919;1681;0.466944444;1427.433753;0.47;
20.10.2016 19:00;20.10.2016 20:00;50;1500;932.5529868;141;3600;1901;1699;0.471944444;1975.980431;0.47;
20.10.2016 20:00;20.10.2016 21:00;50;1500;729.2302919;102;3600;1997;1603;0.445277778;1637.697474;0.45;
20.10.2016 21:00;20.10.2016 22:00;50;1500;604.0497564;74;3600;1918;1682;0.467222222;1292.853224;0.47;
20.10.2016 22:00;20.10.2016 23:00;50;1500;413.2226023;65;3600;1919;1681;0.466944444;884.9502489;0.47;
20.10.2016 23:00;21.10.2016 00:00;50;1500;89.73082975;13;3600;1932;1668;0.463333333;193.6636613;0.46;
21.10.2016 00:00;21.10.2016 01:00;50;1500;58.01470317;9;3600;1915;1685;0.468055556;123.9483272;0.47;
21.10.2016 01:00;21.10.2016 02:00;50;1500;254.1594039;37;3600;1909;1691;0.469722222;541.0844791;0.47;
21.10.2016 02:00;21.10.2016 03:00;50;1500;346.0313261;48;3600;1936;1664;0.462222222;748.6254652;0.46;
21.10.2016 03:00;21.10.2016 04:00;50;1500;219.2348765;32;3600;1917;1683;0.4675;468.9516076;0.47;
21.10.2016 04:00;21.10.2016 05:00;50;1500;151.8753982;25;3600;2151;1449;0.4025;377.3301818;0.4;
21.10.2016 05:00;21.10.2016 06:00;50;1500;90.117008;15;3600;2748;852;0.236666667;380.7760901;0.24;
21.10.2016 06:00;21.10.2016 07:00;50;1500;0;0;3600;3600;0;0;NA;0;
21.10.2016 07:00;21.10.2016 08:00;50;1500;0;0;3600;3600;0;0;NA;0;
21.10.2016 08:00;21.10.2016 09:00;50;1500;0;0;3600;3596;4;0.001111111;0;0;
21.10.2016 09:00;21.10.2016 10:00;50;1500;0;0;3600;3600;0;0;NA;0;
21.10.2016 10:00;21.10.2016 11:00;50;1500;0;0;3600;3600;0;0;NA;0;
21.10.2016 11:00;21.10.2016 12:00;50;1500;8.622530796;1;3600;2769;831;0.230833333;37.35392403;0.23;
21.10.2016 12:00;21.10.2016 13:00;50;1500;108.2206345;10;3600;1918;1682;0.467222222;231.6256148;0.47;
21.10.2016 13:00;21.10.2016 14:00;50;1500;0;0;3600;3381;219;0.060833333;0;0.06;
21.10.2016 14:00;21.10.2016 15:00;50;1500;0;0;3600;3600;0;0;NA;0;
21.10.2016 15:00;21.10.2016 16:00;50;1500;0;0;3600;2603;997;0.276944444;0;0.28;
21.10.2016 16:00;21.10.2016 17:00;50;1500;14.03710708;2;3600;1918;1682;0.467222222;30.04374879;0.47;
21.10.2016 17:00;21.10.2016 18:00;50;1500;28.06462408;2;3600;1904;1696;0.471111111;59.57113602;0.47;
21.10.2016 18:00;21.10.2016 19:00;50;1500;217.7645714;38;3600;1917;1683;0.4675;465.8065699;0.47;
21.10.2016 19:00;21.10.2016 20:00;50;1500;612.796196;127;3600;1915;1685;0.468055556;1309.238163;0.47;
21.10.2016 20:00;21.10.2016 21:00;50;1500;490.8373589;99;3600;1896;1704;0.473333333;1036.980336;0.47;
21.10.2016 21:00;21.10.2016 22:00;50;1500;539.2823095;109;3600;1915;1685;0.468055556;1152.175854;0.47;
21.10.2016 22:00;21.10.2016 23:00;50;1500;704.1748833;130;3600;1898;1702;0.472777778;1489.441586;0.47;
21.10.2016 23:00;22.10.2016 00:00;50;1500;387.2023248;65;3600;1909;1691;0.469722222;824.3219215;0.47;
22.10.2016 00:00;22.10.2016 01:00;50;1500;385.6305816;72;3600;1901;1699;0.471944444;817.11012;0.47;
22.10.2016 01:00;22.10.2016 02:00;50;1500;448.4482394;72;3600;1900;1700;0.472222222;949.6550953;0.47;
22.10.2016 02:00;22.10.2016 03:00;50;1500;555.9057428;90;3600;1902;1698;0.471666667;1178.598748;0.47;
22.10.2016 03:00;22.10.2016 04:00;50;1500;429.9906458;76;3600;1901;1699;0.471944444;911.1043702;0.47;
22.10.2016 04:00;22.10.2016 05:00;50;1500;639.89749;108;3600;1903;1697;0.471388889;1357.472577;0.47;
22.10.2016 05:00;22.10.2016 06:00;50;1500;603.4701329;108;3600;1919;1681;0.466944444;1292.38101;0.47;
22.10.2016 06:00;22.10.2016 07:00;50;1500;474.3045894;78;3600;1918;1682;0.467222222;1015.158455;0.47;
22.10.2016 07:00;22.10.2016 08:00;50;1500;558.9856382;95;3600;1902;1698;0.471666667;1185.128562;0.47;
22.10.2016 08:00;22.10.2016 09:00;50;1500;663.1969357;102;3600;1909;1691;0.469722222;1411.891761;0.47;
22.10.2016 09:00;22.10.2016 10:00;50;1500;542.8218447;94;3600;1919;1681;0.466944444;1162.497704;0.47;
22.10.2016 10:00;22.10.2016 11:00;50;1500;255.701013;45;3600;1903;1697;0.471388889;542.4417483;0.47;
22.10.2016 11:00;22.10.2016 12:00;50;1500;241.1880267;43;3600;1901;1699;0.471944444;511.0517341;0.47;
22.10.2016 12:00;22.10.2016 13:00;50;1500;416.0294849;83;3600;1920;1680;0.466666667;891.4917533;0.47;
22.10.2016 13:00;22.10.2016 14:00;50;1500;279.1789797;45;3600;1918;1682;0.467222222;597.5293264;0.47;
22.10.2016 14:00;22.10.2016 15:00;50;1500;163.0221086;27;3600;1938;1662;0.461666667;353.1164807;0.46;
22.10.2016 15:00;22.10.2016 16:00;50;1500;29.60663729;5;3600;1901;1699;0.471944444;62.73331033;0.47;
22.10.2016 16:00;22.10.2016 17:00;50;1500;33.26208161;5;3600;1901;1699;0.471944444;70.47880742;0.47;
22.10.2016 17:00;22.10.2016 18:00;50;1500;96.79833795;15;3600;1918;1682;0.467222222;207.178369;0.47;
22.10.2016 18:00;22.10.2016 19:00;50;1500;1999.976628;335;3600;1905;1695;0.470833333;4247.737972;0.47;
22.10.2016 19:00;22.10.2016 20:00;50;1500;3881.152477;615;3600;1901;1699;0.471944444;8223.748628;0.47;
22.10.2016 20:00;22.10.2016 21:00;50;1500;3234.723019;547;3600;1903;1697;0.471388889;6862.111295;0.47;
22.10.2016 21:00;22.10.2016 22:00;50;1500;2406.133747;430;3600;1992;1608;0.446666667;5386.866598;0.45;
22.10.2016 22:00;22.10.2016 23:00;50;1500;1795.821897;318;3600;1917;1683;0.4675;3841.33026;0.47;
22.10.2016 23:00;23.10.2016 00:00;50;1500;1770.724636;285;3600;1920;1680;0.466666667;3794.409934;0.47;
23.10.2016 00:00;23.10.2016 01:00;50;1500;1440.594575;250;3600;1936;1664;0.462222222;3116.670955;0.46;
23.10.2016 01:00;23.10.2016 02:00;50;1500;1325.677612;233;3600;1917;1683;0.4675;2835.674035;0.47;
23.10.2016 02:00;23.10.2016 03:00;50;1500;1482.460483;249;3600;1900;1700;0.472222222;3139.328081;0.47;
23.10.2016 03:00;23.10.2016 04:00;50;1500;1166.502243;202;3600;1914;1686;0.468333333;2490.752121;0.47;
23.10.2016 04:00;23.10.2016 05:00;50;1500;758.5303436;129;3600;1926;1674;0.465;1631.248051;0.46;
23.10.2016 05:00;23.10.2016 06:00;50;1500;708.0309117;113;3600;1912;1688;0.468888889;1510.018532;0.47;
23.10.2016 06:00;23.10.2016 07:00;50;1500;584.1509253;94;3600;1911;1689;0.469166667;1245.081901;0.47;
23.10.2016 07:00;23.10.2016 08:00;50;1500;843.7864492;110;3600;1914;1686;0.468333333;1801.679251;0.47;
23.10.2016 08:00;23.10.2016 09:00;50;1500;498.611334;75;3600;1901;1699;0.471944444;1056.504298;0.47;
23.10.2016 09:00;23.10.2016 10:00;50;1500;280.0039842;43;3600;2240;1360;0.377777778;741.187017;0.38;
23.10.2016 10:00;23.10.2016 11:00;50;1500;100.906973;13;3600;2750;850;0.236111111;427.3707093;0.24;
23.10.2016 11:00;23.10.2016 12:00;50;1500;0;0;3600;3600;0;0;NA;0;
23.10.2016 12:00;23.10.2016 13:00;50;1500;125.6651869;13;3600;2770;830;0.230555556;545.0538225;0.23;
23.10.2016 13:00;23.10.2016 14:00;50;1500;34.48811131;4;3600;3486;114;0.031666667;1089.098252;0.03;
23.10.2016 14:00;23.10.2016 15:00;50;1500;0;0;3600;3600;0;0;NA;0;
23.10.2016 15:00;23.10.2016 16:00;50;1500;0;0;3600;3600;0;0;NA;0;
23.10.2016 16:00;23.10.2016 17:00;50;1500;0;0;3600;3600;0;0;NA;0;
23.10.2016 17:00;23.10.2016 18:00;50;1500;0;0;3600;3600;0;0;NA;0;
23.10.2016 18:00;23.10.2016 19:00;50;1500;0;0;3600;3600;0;0;NA;0;
23.10.2016 19:00;23.10.2016 20:00;50;1500;16.74449932;3;3600;2490;1110;0.308333333;54.30648429;0.31;
23.10.2016 20:00;23.10.2016 21:00;50;1500;53.81365505;10;3600;1901;1699;0.471944444;114.0254021;0.47;
23.10.2016 21:00;23.10.2016 22:00;50;1500;84.37045556;14;3600;2030;1570;0.436111111;193.4609172;0.44;
23.10.2016 22:00;23.10.2016 23:00;50;1500;43.41041791;8;3600;1902;1698;0.471666667;92.03622172;0.47;
23.10.2016 23:00;24.10.2016 00:00;50;1500;81.07675987;16;3600;1917;1683;0.4675;173.4262243;0.47;
24.10.2016 00:00;24.10.2016 01:00;50;1500;84.10642093;17;3600;1917;1683;0.4675;179.9067827;0.47;
24.10.2016 01:00;24.10.2016 02:00;50;1500;97.26587645;18;3600;1919;1681;0.466944444;208.3028883;0.47;
24.10.2016 02:00;24.10.2016 03:00;50;1500;93.50959613;17;3600;1919;1681;0.466944444;200.2585045;0.47;
24.10.2016 03:00;24.10.2016 04:00;50;1500;224.855802;32;3600;1901;1699;0.471944444;476.4454898;0.47;
24.10.2016 04:00;24.10.2016 05:00;50;1500;219.0963983;37;3600;1917;1683;0.4675;468.6553975;0.47;
24.10.2016 05:00;24.10.2016 06:00;50;1500;233.1217927;38;3600;1902;1698;0.471666667;494.2511506;0.47;
24.10.2016 06:00;24.10.2016 07:00;50;1500;260.5047639;40;3600;1919;1681;0.466944444;557.8924152;0.47;
24.10.2016 07:00;24.10.2016 08:00;50;1500;340.455254;60;3600;1901;1699;0.471944444;721.3884134;0.47;
24.10.2016 08:00;24.10.2016 09:00;50;1500;301.0790073;49;3600;1949;1651;0.458611111;656.5017724;0.46;
24.10.2016 09:00;24.10.2016 10:00;50;1500;305.1577033;41;3600;1917;1683;0.4675;652.7437504;0.47;
24.10.2016 10:00;24.10.2016 11:00;50;1500;120.1974987;14;3600;1921;1679;0.466388889;257.719473;0.47;
24.10.2016 11:00;24.10.2016 12:00;50;1500;114.9601802;10;3600;1903;1697;0.471388889;243.875456;0.47;
24.10.2016 12:00;24.10.2016 13:00;50;1500;145.8910208;10;3600;1903;1697;0.471388889;309.4918532;0.47;
24.10.2016 13:00;24.10.2016 14:00;50;1500;44.61862712;4;3600;1897;1703;0.473055556;94.32005734;0.47;
24.10.2016 14:00;24.10.2016 15:00;50;1500;43.83494737;3;3600;1902;1698;0.471666667;92.93628418;0.47;
24.10.2016 15:00;24.10.2016 16:00;50;1500;183.4229417;14;3600;1919;1681;0.466944444;392.8153421;0.47;
24.10.2016 16:00;24.10.2016 17:00;50;1500;47.11078265;4;3600;1936;1664;0.462222222;101.9223663;0.46;
24.10.2016 17:00;24.10.2016 18:00;50;1500;176.870811;17;3600;1917;1683;0.4675;378.3332855;0.47;
24.10.2016 18:00;24.10.2016 19:00;50;1500;554.5592015;75;3600;1901;1699;0.471944444;1175.051869;0.47;
24.10.2016 19:00;24.10.2016 20:00;50;1500;751.9975937;101;3600;1919;1681;0.466944444;1610.464805;0.47;
24.10.2016 20:00;24.10.2016 21:00;50;1500;862.7764787;106;3600;1921;1679;0.466388889;1849.907876;0.47;
24.10.2016 21:00;24.10.2016 22:00;50;1500;441.4884336;62;3600;1934;1666;0.462777778;953.9966152;0.46;
24.10.2016 22:00;24.10.2016 23:00;50;1500;573.5570408;72;3600;1918;1682;0.467222222;1227.589386;0.47;
24.10.2016 23:00;25.10.2016 00:00;50;1500;394.7306225;61;3600;1902;1698;0.471666667;836.8847119;0.47;
25.10.2016 00:00;25.10.2016 01:00;50;1500;88.55975465;11;3600;2930;670;0.186111111;475.8434578;0.19;
25.10.2016 01:00;25.10.2016 02:00;50;1500;31.2743872;3;3600;3309;291;0.080833333;386.8996355;0.08;
25.10.2016 02:00;25.10.2016 03:00;50;1500;89.9690701;13;3600;2521;1079;0.299722222;300.17484;0.3;
25.10.2016 03:00;25.10.2016 04:00;50;1500;127.5380031;19;3600;1901;1699;0.471944444;270.2394415;0.47;
25.10.2016 04:00;25.10.2016 05:00;50;1500;37.96130387;6;3600;2749;851;0.236388889;160.5883595;0.24;
25.10.2016 05:00;25.10.2016 06:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 06:00;25.10.2016 07:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 07:00;25.10.2016 08:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 08:00;25.10.2016 09:00;50;1500;30.86634901;4;3600;2770;830;0.230555556;133.8781403;0.23;
25.10.2016 09:00;25.10.2016 10:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 10:00;25.10.2016 11:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 11:00;25.10.2016 12:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 12:00;25.10.2016 13:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 13:00;25.10.2016 14:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 14:00;25.10.2016 15:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 15:00;25.10.2016 16:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 16:00;25.10.2016 17:00;50;1500;17.48283452;2;3600;2753;847;0.235277778;74.30720695;0.24;
25.10.2016 17:00;25.10.2016 18:00;50;1500;30.78469864;2;3600;1961;1639;0.455277778;67.61739787;0.46;
25.10.2016 18:00;25.10.2016 19:00;50;1500;0;0;3600;3600;0;0;NA;0;
25.10.2016 19:00;25.10.2016 20:00;50;1500;0;0;3600;3585;15;0.004166667;0;0;
25.10.2016 20:00;25.10.2016 21:00;50;1500;20.20908032;4;3600;2543;1057;0.293611111;68.82941263;0.29;
25.10.2016 21:00;25.10.2016 22:00;50;1500;50.18948124;5;3600;2738;862;0.239444444;209.6080423;0.24;
25.10.2016 22:00;25.10.2016 23:00;50;1500;54.2423281;7;3600;2750;850;0.236111111;229.7322131;0.24;
25.10.2016 23:00;26.10.2016 00:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 00:00;26.10.2016 01:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 01:00;26.10.2016 02:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 02:00;26.10.2016 03:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 03:00;26.10.2016 04:00;50;1500;21.17438571;3;3600;2763;837;0.2325;91.07262671;0.23;
26.10.2016 04:00;26.10.2016 05:00;50;1500;56.90684979;8;3600;2263;1337;0.371388889;153.2271199;0.37;
26.10.2016 05:00;26.10.2016 06:00;50;1500;54.08087135;7;3600;2747;853;0.236944444;228.2428333;0.24;
26.10.2016 06:00;26.10.2016 07:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 07:00;26.10.2016 08:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 08:00;26.10.2016 09:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 09:00;26.10.2016 10:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 10:00;26.10.2016 11:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 11:00;26.10.2016 12:00;50;1500;0;0;3600;3600;0;0;NA;0;
26.10.2016 12:00;26.10.2016 13:00;50;1500;27.39763975;4;3600;2553;1047;0.290833333;94.20391891;0.29;
26.10.2016 13:00;26.10.2016 14:00;50;1500;146.241223;15;3600;1917;1683;0.4675;312.8154502;0.47;
26.10.2016 14:00;26.10.2016 15:00;50;1500;117.2144706;14;3600;1901;1699;0.471944444;248.3649759;0.47;
26.10.2016 15:00;26.10.2016 16:00;50;1500;36.61995468;5;3600;2060;1540;0.427777778;85.60508886;0.43;
26.10.2016 16:00;26.10.2016 17:00;50;1500;86.68905971;9;3600;2100;1500;0.416666667;208.0537433;0.42;
26.10.2016 17:00;26.10.2016 18:00;50;1500;110.7611462;14;3600;1901;1699;0.471944444;234.6910691;0.47;
26.10.2016 18:00;26.10.2016 19:00;50;1500;439.9987523;78;3600;1901;1699;0.471944444;932.3104817;0.47;
26.10.2016 19:00;26.10.2016 20:00;50;1500;867.4610766;166;3600;2151;1449;0.4025;2155.182799;0.4;
26.10.2016 20:00;26.10.2016 21:00;50;1500;1099.91107;199;3600;1940;1660;0.461111111;2385.349309;0.46;
26.10.2016 21:00;26.10.2016 22:00;50;1500;795.7748338;129;3600;1901;1699;0.471944444;1686.162096;0.47;
26.10.2016 22:00;26.10.2016 23:00;50;1500;705.8621281;110;3600;1921;1679;0.466388889;1513.462574;0.47;
26.10.2016 23:00;27.10.2016 00:00;50;1500;367.6677943;68;3600;1927;1673;0.464722222;791.1560426;0.46;
27.10.2016 00:00;27.10.2016 01:00;50;1500;307.7603286;48;3600;1909;1691;0.469722222;655.1964418;0.47;
27.10.2016 01:00;27.10.2016 02:00;50;1500;401.4420971;72;3600;1891;1709;0.474722222;845.635781;0.47;
27.10.2016 02:00;27.10.2016 03:00;50;1500;549.679588;104;3600;1882;1718;0.477222222;1151.8315;0.48;
27.10.2016 03:00;27.10.2016 04:00;50;1500;552.1826478;100;3600;1957;1643;0.456388889;1209.895029;0.46;
27.10.2016 04:00;27.10.2016 05:00;50;1500;517.0974172;90;3600;1900;1700;0.472222222;1095.029825;0.47;
27.10.2016 05:00;27.10.2016 06:00;50;1500;765.7929534;136;3600;1913;1687;0.468611111;1634.175834;0.47;
27.10.2016 06:00;27.10.2016 07:00;50;1500;843.1898458;136;3600;1929;1671;0.464166667;1816.566993;0.46;
27.10.2016 07:00;27.10.2016 08:00;50;1500;1005.10117;127;3600;1937;1663;0.461944444;2175.805299;0.46;
27.10.2016 08:00;27.10.2016 09:00;50;1500;633.5679104;101;3600;1932;1668;0.463333333;1367.412756;0.46;
