"Tint","OperMod","Hint","Class","Eweight","nEcho","meanAzim","sdAzim.Mardia72","sdAzim.Batschelet84","medAzim","meanSpeed","sdSpeed","medSpeed","nFlightBehav","is_night","twilightDate","tstepS","RecS","RainS","RecH","tstepH","mtr"
2016-08-20 00:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160819",3600,0,NA,0,1,NA
2016-08-20 00:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160819",3600,0,NA,0,1,NA
2016-08-20 01:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160819",3600,0,NA,0,1,NA
2016-08-20 01:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160819",3600,0,NA,0,1,NA
2016-08-20 02:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160819",3600,0,NA,0,1,NA
2016-08-20 02:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160819",3600,0,NA,0,1,NA
2016-08-20 03:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160819",3600,0,NA,0,1,NA
2016-08-20 03:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160819",3600,0,NA,0,1,NA
2016-08-20 04:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 04:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 05:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 05:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 06:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 06:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 07:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 07:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 08:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 08:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 09:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 09:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 10:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 10:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 11:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 11:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 12:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 12:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 13:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 13:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 14:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 14:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 15:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 15:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 16:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 16:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 17:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 17:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 18:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 18:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160820",3600,0,NA,0,1,NA
2016-08-20 19:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 19:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 20:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 20:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 21:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 21:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 22:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 22:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 23:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-20 23:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-21 00:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-21 00:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-21 01:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-21 01:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-21 02:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-21 02:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-21 03:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
2016-08-21 03:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160820",3600,0,NA,0,1,NA
